TIMESTAMP,ACCOUNT_ID,CONSUMPTION,TOILET,SHOWER,LAUNDRY,KITCHEN,OTHER,
5/1/15 0:00,707f7886-a789-866e-d143-9659a90cbe33,156,0.232982562,0.351063083,0.029571063,0.013156949,0.373226344,1
5/1/15 0:00,9f9c8098-2073-e559-a9e4-71b6dc96d920,676,0.254966106,0.397324034,0.024881408,0.073989642,0.24883881,1
5/1/15 0:00,45cf045a-b61e-aaf9-f6b1-f896794c8a84,680,0.267623321,0.359514177,0.00593124,0.08996569,0.276965572,1
5/1/15 0:00,5e8d49f8-2e2b-7117-b230-eb85805cd986,445,0.288154639,0.361889119,0.019653169,0.091330843,0.238972231,1
5/1/15 0:00,7c332956-dbe9-fc36-2e39-e7b33f7ebe02,1062,0.263869588,0.332765046,0.08411246,0.089769296,0.22948361,1
5/1/15 0:00,909ba632-9e36-bcb1-4920-f82ffe295326,917,0.238490145,0.376450392,0.055747262,0.053289956,0.276022245,1
5/1/15 0:00,54f962a1-bd97-593d-b502-2079c72d922b,480,0.26634691,0.342172579,0.095509031,0.096090871,0.199880609,1
6/1/15 0:00,b0b9e8b4-66d5-cb79-e2c4-9644f28383fb,372,0.217599212,0.365340101,0.088483621,0.015582963,0.312994103,1
6/1/15 0:00,d30286ca-ca20-c5f5-8dc8-c9775f1c2aa5,107,0.235017092,0.346727323,0.077299518,0.022929423,0.318026645,1
6/1/15 0:00,d4bec237-5660-8e90-4470-c570143089fd,1836,0.223970705,0.370735325,0.03688948,0.004294195,0.364110294,1
6/1/15 0:00,3b9e9f49-ec2c-5c13-9b63-42b6f058591f,2140,0.27209761,0.362088508,0.076415481,0.014786402,0.274612,1
6/1/15 0:00,657fe6c2-522c-38c9-38a8-20c29b4ffeb2,349,0.215631066,0.303214989,0.069508396,0.07197181,0.339673739,1
6/1/15 0:00,079b6bbd-e1c5-6901-6ba2-b865ffc8ef18,873,0.258369936,0.355167828,0.088085171,0.056821078,0.241555986,1
6/1/15 0:00,9e8007f6-0798-9125-9361-019677794383,259,0.217645518,0.32498989,0.073236368,0.041540066,0.342588158,1
6/1/15 0:00,d8712e5a-c99c-9c88-8d89-5ad87f1b3ae5,537,0.264920504,0.308961083,0.030880165,0.069755936,0.325482311,1
6/1/15 0:00,66b5758c-b42c-65b6-6b27-929a0c548fb5,285,0.276844457,0.388542959,0.000909023,0.062469387,0.271234174,1
6/1/15 0:00,874d97fe-5ae9-7e4f-49fb-b8b64198daef,358,0.268853136,0.379129066,0.095630178,0.079984962,0.176402658,1
6/1/15 0:00,15eb836a-2c0b-60d6-9720-f009cf89a3a1,908,0.267949586,0.315918404,0.091108498,0.002017476,0.323006036,1
6/1/15 0:00,18e033a2-b58b-46b2-fa4f-b87dfffc6c46,617,0.212573571,0.332401718,0.035034562,0.079821373,0.340168776,1
6/1/15 0:00,eee8ff3a-5c69-8755-0b12-2404f6491b50,189,0.277833244,0.336631555,0.035218357,0.060162826,0.290154018,1
6/1/15 0:00,8b18bb02-2280-8036-a928-c38eb6d12726,952,0.292827621,0.322193319,0.032725835,0.090437732,0.261815493,1
6/1/15 0:00,a42591bd-ebdb-058c-0c98-8d9affbdc014,388,0.242298505,0.394833736,0.031219278,0.0138414,0.31780708,1
6/1/15 0:00,707f7886-a789-866e-d143-9659a90cbe33,154,0.284249778,0.317605959,0.070776331,0.066587698,0.260780234,1
6/1/15 0:00,9e401ff6-4975-09f1-3117-4b5f899d1597,503,0.292441586,0.335080078,0.019670068,0.002318176,0.350490092,1
6/1/15 0:00,cb23053a-3e73-6d0a-5a33-d92412a29fa6,353,0.262477878,0.315410538,0.073362314,0.00927495,0.339474319,1
6/1/15 0:00,b9068de8-1b06-df10-e944-bfbdc848d07c,329,0.282589499,0.355978172,0.061840295,0.022932828,0.276659206,1
6/1/15 0:00,8e2cd55c-31fe-2b58-09d0-78215ace0126,615,0.250324375,0.307457007,0.024966546,0.060587243,0.356664829,1
6/1/15 0:00,3d7fceca-81d8-2006-1c74-6989d4f5eb6e,133,0.297210471,0.374445085,0.054420236,0.046383118,0.22754109,1
6/1/15 0:00,c637f06d-ad19-ccca-e5b1-fa1a6c99d488,349,0.201104964,0.321019694,0.040801628,0.047689108,0.389384606,1
6/1/15 0:00,b35fdd4a-fcb2-dc51-0a04-d5f7975b9053,124,0.297837224,0.343888694,0.0108206,0.040440455,0.307013026,1
6/1/15 0:00,817f8a96-47ad-c9cc-ab39-b9962c0334d0,813,0.249648782,0.300365931,0.062894607,0.001717223,0.385373457,1
6/1/15 0:00,f4e05ea1-6b80-b861-91ae-4afce72d375d,275,0.227498312,0.383696443,0.068643892,0.061475031,0.258686322,1
6/1/15 0:00,7870327a-ed02-c123-5763-1aec7b86a124,388,0.280983077,0.365662656,0.079151423,0.03291611,0.241286735,1
6/1/15 0:00,4d5a7721-8359-bc5a-cb89-e15bf4c7463a,575,0.225874252,0.390674175,0.036548699,0.098521439,0.248381434,1
6/1/15 0:00,54786443-cf54-fd2e-5afe-6197b40e9dfc,487,0.265006982,0.329316067,0.040163599,0.071662098,0.293851253,1
6/1/15 0:00,e4c70ff3-a2b5-9fcc-a7fc-aa2fc8a35ee9,158,0.203675782,0.375767802,0.084946943,0.030510349,0.305099124,1
6/1/15 0:00,f0c8bb5a-a1da-1b58-f2fa-41a1dbdc2e07,414,0.290986091,0.347217764,0.065046357,0.054513394,0.242236394,1
6/1/15 0:00,cad055a5-845f-138c-4f74-52577585d4d0,119,0.27967319,0.331482283,0.008024112,0.026750909,0.354069506,1
6/1/15 0:00,54f962a1-bd97-593d-b502-2079c72d922b,2,0.251226436,0.337735301,0.082047578,0.069400556,0.259590128,1
6/1/15 0:00,f21b6cf3-af2e-7790-56d1-a66176c3ddad,1188,0.228240528,0.300368065,0.015476605,0.067644506,0.388270296,1
6/1/15 0:00,11ad957a-5564-1459-5078-cbd629a4bfb6,239,0.224686539,0.327838974,0.023918473,0.004659639,0.418896375,1
6/1/15 0:00,1f4a8038-8aa7-68cf-c9de-37d475951df4,304,0.245906188,0.377811374,0.092672653,0.068203993,0.215405792,1
6/1/15 0:00,214f6170-741c-ea91-e47d-9f49d41a32fc,1062,0.267695527,0.316500848,0.084826243,0.01973927,0.311238112,1
6/1/15 0:00,5e8d49f8-2e2b-7117-b230-eb85805cd986,486,0.295887924,0.359054691,0.011711436,0.04614918,0.287196769,1
6/1/15 0:00,909ba632-9e36-bcb1-4920-f82ffe295326,543,0.29130396,0.339512834,0.015865216,0.02279379,0.3305242,1
6/1/15 0:00,19b7abd7-62e9-a02e-245e-560262278c6c,343,0.29953243,0.342012681,0.096971994,0.003707424,0.257775471,1
6/1/15 0:00,45cf045a-b61e-aaf9-f6b1-f896794c8a84,760,0.28529763,0.306912746,0.076573169,0.005956522,0.325259934,1
6/1/15 0:00,7c332956-dbe9-fc36-2e39-e7b33f7ebe02,1412,0.205949454,0.37623631,0.065549451,0.09480625,0.257458534,1
6/1/15 0:00,9f9c8098-2073-e559-a9e4-71b6dc96d920,696,0.297904578,0.397372754,0.065517067,0.037376951,0.201828651,1
6/1/15 0:00,8c5fd7aa-ca31-95dc-2b89-bba9baac2353,692,0.290165551,0.383417931,0.081518709,0.042293191,0.202604618,1
6/1/15 0:00,7f61027d-236f-f327-0d12-b67547f01704,38,0.255149817,0.30287818,0.094362083,0.051422093,0.296187827,1
6/1/15 0:00,8b81d052-45e5-b818-8116-d8add4876c9f,267,0.21808902,0.393872682,0.059039495,0.01609629,0.312902513,1
6/1/15 0:00,c47c0316-2f05-dd9b-bdb4-d6f60f273c1d,88,0.248600448,0.335727714,0.017328143,0.076165755,0.322177941,1
6/1/15 0:00,4f30408a-160a-ee37-88b8-d98d81eabe38,205,0.245798453,0.355890404,0.045654348,0.088453891,0.264202904,1
6/1/15 0:00,9b6a026f-ddeb-81be-5777-39a41823d602,411,0.269318144,0.320338985,0.06800885,0.001954135,0.340379887,1
6/1/15 0:00,935f45bb-4ce9-67d2-af82-3987150a2dc5,220,0.213940413,0.341721929,0.054710034,0.026691457,0.362936167,1
6/1/15 0:00,a39ab89f-ba20-a7e3-3d97-9a8e545067cd,717,0.282850153,0.378242766,0.018419027,0.014225835,0.306262219,1
6/1/15 0:00,bad47382-3c21-92b1-870e-02e121261ec9,479,0.276059817,0.373477103,0.031479719,0.004004689,0.314978672,1
6/1/15 0:00,cfbb834e-c9c0-71f4-2d15-39f9d1460ce3,690,0.211924183,0.323679895,0.014849384,0.044102727,0.405443811,1
6/1/15 0:00,2319a0db-dbe4-f32e-1fd0-d45d55673c1e,1216,0.234704517,0.396029444,0.068762042,0.054518506,0.245985492,1
7/1/15 0:00,5e8d49f8-2e2b-7117-b230-eb85805cd986,428,0.215420885,0.389432239,0.062119046,0.006552918,0.326474912,1
7/1/15 0:00,a42591bd-ebdb-058c-0c98-8d9affbdc014,523,0.221991272,0.376242969,0.026294985,0.092478644,0.28299213,1
7/1/15 0:00,9e401ff6-4975-09f1-3117-4b5f899d1597,729,0.285499451,0.370286128,0.088443188,0.014684449,0.241086784,1
7/1/15 0:00,54f962a1-bd97-593d-b502-2079c72d922b,0,0.267989119,0.341826665,0.002374269,0.049145295,0.338664652,1
7/1/15 0:00,f21b6cf3-af2e-7790-56d1-a66176c3ddad,1137,0.249744223,0.369408639,0.020262964,0.056515514,0.30406866,1
7/1/15 0:00,cad055a5-845f-138c-4f74-52577585d4d0,116,0.292448207,0.354805978,0.032167185,0.03150531,0.289073319,1
7/1/15 0:00,cb23053a-3e73-6d0a-5a33-d92412a29fa6,274,0.256962009,0.311503657,0.037582698,0.01191392,0.382037716,1
7/1/15 0:00,19b7abd7-62e9-a02e-245e-560262278c6c,480,0.263254123,0.325322519,0.045998489,0.055594916,0.309829953,1
7/1/15 0:00,7f61027d-236f-f327-0d12-b67547f01704,0,0.212572941,0.360880223,0.06901022,0.093888856,0.263647759,1
7/1/15 0:00,d4bec237-5660-8e90-4470-c570143089fd,1961,0.200277576,0.386355014,0.056312109,0.098660298,0.258395004,1
7/1/15 0:00,657fe6c2-522c-38c9-38a8-20c29b4ffeb2,735,0.260941532,0.361738583,0.049878593,0.043051743,0.284389549,1
7/1/15 0:00,8b18bb02-2280-8036-a928-c38eb6d12726,1114,0.260200891,0.373507525,0.035070407,0.030238726,0.30098245,1
7/1/15 0:00,9e8007f6-0798-9125-9361-019677794383,222,0.275885407,0.341136561,0.018713546,0.012393859,0.351870627,1
7/1/15 0:00,eee8ff3a-5c69-8755-0b12-2404f6491b50,198,0.239050398,0.336377964,0.023863297,0.006944825,0.393763516,1
7/1/15 0:00,079b6bbd-e1c5-6901-6ba2-b865ffc8ef18,1120,0.201956114,0.346417235,0.066865921,0.05659869,0.32816204,1
7/1/15 0:00,d8712e5a-c99c-9c88-8d89-5ad87f1b3ae5,714,0.245298442,0.325283184,0.054875371,0.074215741,0.300327262,1
7/1/15 0:00,3b9e9f49-ec2c-5c13-9b63-42b6f058591f,148,0.290401707,0.32258253,0.096779517,0.03482286,0.255413386,1
7/1/15 0:00,cfbb834e-c9c0-71f4-2d15-39f9d1460ce3,848,0.282975352,0.366397126,0.028445967,0.074990089,0.247191466,1
7/1/15 0:00,c47c0316-2f05-dd9b-bdb4-d6f60f273c1d,7,0.230464646,0.300058127,0.071431354,0.053056836,0.344989037,1
7/1/15 0:00,a39ab89f-ba20-a7e3-3d97-9a8e545067cd,830,0.226296106,0.305127543,0.065870069,0.052929156,0.349777125,1
7/1/15 0:00,4f30408a-160a-ee37-88b8-d98d81eabe38,575,0.279393074,0.354109041,0.061395179,0.027619997,0.277482709,1
7/1/15 0:00,935f45bb-4ce9-67d2-af82-3987150a2dc5,284,0.299485577,0.338769942,0.065978778,0.097921278,0.197844425,1
7/1/15 0:00,bad47382-3c21-92b1-870e-02e121261ec9,655,0.221044947,0.349645181,0.056916998,0.067727119,0.304665755,1
7/1/15 0:00,f4e05ea1-6b80-b861-91ae-4afce72d375d,221,0.288516303,0.335002076,0.029987172,0.03740628,0.309088169,1
7/1/15 0:00,c637f06d-ad19-ccca-e5b1-fa1a6c99d488,423,0.217790284,0.349613804,0.092936147,0.06004577,0.279613996,1
7/1/15 0:00,817f8a96-47ad-c9cc-ab39-b9962c0334d0,1233,0.238963448,0.321480962,0.043799613,0.017754703,0.378001273,1
7/1/15 0:00,214f6170-741c-ea91-e47d-9f49d41a32fc,2440,0.284845366,0.333896297,0.019353831,0.010682587,0.351221918,1
7/1/15 0:00,b35fdd4a-fcb2-dc51-0a04-d5f7975b9053,384,0.237318276,0.376200469,0.08368436,0.09705364,0.205743255,1
7/1/15 0:00,8e2cd55c-31fe-2b58-09d0-78215ace0126,644,0.267667734,0.333808298,0.019053017,0.005975458,0.373495494,1
7/1/15 0:00,b9068de8-1b06-df10-e944-bfbdc848d07c,375,0.296544317,0.368207595,0.07951593,0.023003353,0.232728805,1
7/1/15 0:00,3d7fceca-81d8-2006-1c74-6989d4f5eb6e,174,0.272217702,0.319352882,0.027204058,0.003523953,0.377701406,1
7/1/15 0:00,11ad957a-5564-1459-5078-cbd629a4bfb6,1023,0.200809718,0.373190442,0.026301317,0.061813192,0.33788533,1
7/1/15 0:00,15eb836a-2c0b-60d6-9720-f009cf89a3a1,1067,0.243549988,0.325133685,0.078584322,0.049318165,0.30341384,1
7/1/15 0:00,1f4a8038-8aa7-68cf-c9de-37d475951df4,452,0.227929728,0.396292996,0.088690692,0.007279349,0.279807235,1
7/1/15 0:00,d30286ca-ca20-c5f5-8dc8-c9775f1c2aa5,167,0.289675899,0.31176697,0.086760517,0.080668789,0.231127826,1
7/1/15 0:00,54786443-cf54-fd2e-5afe-6197b40e9dfc,589,0.294787527,0.357552678,0.057821932,0.06779356,0.222044303,1
7/1/15 0:00,e4c70ff3-a2b5-9fcc-a7fc-aa2fc8a35ee9,224,0.207634736,0.332088046,0.04410055,0.083445661,0.332731008,1
7/1/15 0:00,f0c8bb5a-a1da-1b58-f2fa-41a1dbdc2e07,529,0.209163157,0.387413237,0.031824176,0.034244718,0.337354711,1
7/1/15 0:00,18e033a2-b58b-46b2-fa4f-b87dfffc6c46,893,0.283859815,0.371659217,0.016347826,0.062550196,0.265582946,1
7/1/15 0:00,7870327a-ed02-c123-5763-1aec7b86a124,647,0.231501237,0.320873053,0.049952641,0.078347771,0.319325298,1
7/1/15 0:00,4d5a7721-8359-bc5a-cb89-e15bf4c7463a,553,0.219767775,0.365059432,0.087902688,0.017771798,0.309498307,1
7/1/15 0:00,874d97fe-5ae9-7e4f-49fb-b8b64198daef,413,0.261320669,0.367367013,0.007882006,0.014010014,0.349420298,1
7/1/15 0:00,9b6a026f-ddeb-81be-5777-39a41823d602,431,0.20012326,0.314003463,0.004548969,0.024864255,0.456460054,1
7/1/15 0:00,707f7886-a789-866e-d143-9659a90cbe33,183,0.297222835,0.372681136,0.019179684,0.005239969,0.305676376,1
7/1/15 0:00,66b5758c-b42c-65b6-6b27-929a0c548fb5,299,0.20071747,0.395434667,0.015187713,0.057565704,0.331094445,1
7/1/15 0:00,2319a0db-dbe4-f32e-1fd0-d45d55673c1e,1124,0.23516092,0.354646761,0.061103918,0.025479332,0.323609068,1
7/1/15 0:00,8b81d052-45e5-b818-8116-d8add4876c9f,405,0.209374117,0.389828592,0.055606221,0.098729729,0.246461341,1
7/1/15 0:00,9f9c8098-2073-e559-a9e4-71b6dc96d920,710,0.274837327,0.398227994,0.088150433,0.063498562,0.175285683,1
7/1/15 0:00,909ba632-9e36-bcb1-4920-f82ffe295326,509,0.209187848,0.373384554,0.086151584,0.055674072,0.275601942,1
7/1/15 0:00,45cf045a-b61e-aaf9-f6b1-f896794c8a84,761,0.21003279,0.390205277,0.020638076,0.045912864,0.333210994,1
7/1/15 0:00,7c332956-dbe9-fc36-2e39-e7b33f7ebe02,1310,0.226089516,0.325794325,0.016362467,0.09177265,0.339981041,1
7/1/15 0:00,8c5fd7aa-ca31-95dc-2b89-bba9baac2353,830,0.270322896,0.355498191,0.032017526,0.081534066,0.26062732,1
7/1/15 0:00,b0b9e8b4-66d5-cb79-e2c4-9644f28383fb,483,0.230474767,0.398337312,0.077286363,0.082202162,0.211699395,1
8/1/15 0:00,817f8a96-47ad-c9cc-ab39-b9962c0334d0,133,0.284720461,0.327155091,0.018006857,0.059108442,0.311009149,1
8/1/15 0:00,d4bec237-5660-8e90-4470-c570143089fd,268,0.285424346,0.308403566,8.35207E-05,0.060474545,0.345614021,1
8/1/15 0:00,4d5a7721-8359-bc5a-cb89-e15bf4c7463a,86,0.209736214,0.352045637,0.083793891,0.008145984,0.346278273,1
8/1/15 0:00,7870327a-ed02-c123-5763-1aec7b86a124,39,0.231299329,0.348156185,0.059299082,0.001981788,0.359263616,1
8/1/15 0:00,18e033a2-b58b-46b2-fa4f-b87dfffc6c46,55,0.285678015,0.364119763,0.07476124,0.008187283,0.267253699,1
8/1/15 0:00,657fe6c2-522c-38c9-38a8-20c29b4ffeb2,28,0.230757767,0.350061692,0.006687877,0.068112627,0.344380037,1
8/1/15 0:00,935f45bb-4ce9-67d2-af82-3987150a2dc5,26,0.296254895,0.336297245,0.08485902,0.023658146,0.258930693,1
8/1/15 0:00,c47c0316-2f05-dd9b-bdb4-d6f60f273c1d,0,0.239033215,0.315676336,0.012063211,0.041455203,0.391772035,1
8/1/15 0:00,4f30408a-160a-ee37-88b8-d98d81eabe38,73,0.28137072,0.393280236,0.043415669,0.013726733,0.268206642,1
8/1/15 0:00,c637f06d-ad19-ccca-e5b1-fa1a6c99d488,25,0.231673453,0.385259723,0.039123934,0.032372611,0.31157028,1
8/1/15 0:00,f4e05ea1-6b80-b861-91ae-4afce72d375d,43,0.271006873,0.374915612,0.039709264,0.014966478,0.299401773,1
8/1/15 0:00,b35fdd4a-fcb2-dc51-0a04-d5f7975b9053,67,0.226119868,0.343742355,0.064903681,0.004730462,0.360503634,1
